,0,1
5622,35012,36597.0
5623,35012,36670.0
5624,35012,36673.0
5625,35012,36775.0
5626,35012,36928.0
5627,35012,36929.0
5628,35012,36969.0
5629,35012,37026.0
5630,35012,37027.0
5631,35012,37121.0
5632,35012,37206.0
5633,35012,37207.0
5634,35012,37405.0
5635,35012,37406.0
5636,35012,37422.0
5637,35012,37581.0
5638,35012,37583.0
5639,35012,37590.0
5640,35012,37722.0
5641,35012,37724.0
5642,35012,37725.0
5643,35012,37846.0
5644,35012,37847.0
5645,35012,37848.0
5646,35012,37865.0
5647,35012,37988.0
5648,35012,38128.0
5649,35012,38129.0
5650,35012,38130.0
5651,35012,38131.0
5652,35012,38245.0
5653,35012,38355.0
5654,35012,38539.0
5655,35012,38550.0
5656,35012,38576.0
5657,35012,38577.0
5658,35012,38740.0
5659,35012,38744.0
5660,35012,38873.0
5661,35012,38875.0
5662,35012,39024.0
5663,35012,39025.0
5664,35012,39026.0
5665,35012,39163.0
5666,35012,39164.0
5667,35012,39165.0
5668,35012,39166.0
5669,35012,39305.0
5670,35012,39309.0
5671,35012,39490.0
5672,35012,39491.0
5673,35012,39492.0
5674,35012,39493.0
5675,35012,39494.0
5676,35012,39498.0
5677,35012,39610.0
5678,35012,39727.0
5679,35012,39728.0
5680,35012,39730.0
5681,35012,39731.0
5682,35012,39732.0
5683,35012,39867.0
5684,35012,39956.0
5685,35012,40056.0
5686,35021,45037.0
5687,35021,41402.0
5688,35021,42847.0
5689,35021,45040.0
5690,35021,42097.0
5691,35021,42101.0
5692,35021,40965.0
5693,35021,42719.0
5694,35021,40964.0
5695,35021,41730.0
5696,35021,41154.0
5697,35021,42098.0
5698,35021,45035.0
5699,35021,44209.0
5700,35021,45042.0
5701,35021,44208.0
5702,35021,40596.0
5703,35021,40852.0
5704,35021,40854.0
5705,35021,40973.0
5706,35021,41152.0
5707,35021,41153.0
5708,35021,41156.0
5709,35021,41403.0
5710,35021,41404.0
5711,35021,41405.0
5712,35021,41406.0
5713,35021,42100.0
5714,35021,42104.0
5715,35021,42720.0
5716,35021,42849.0
5717,35021,43041.0
5718,35021,43778.0
5719,35021,43785.0
5720,35021,44045.0
5721,35021,44511.0
5722,35021,44822.0
5723,35021,44823.0
5724,35023,39957.0
5725,35023,39496.0
5726,35023,39029.0
5727,35023,38571.0
5728,35023,40338.0
5729,35023,40965.0
5730,35023,39959.0
5731,35023,40964.0
5732,35023,41154.0
5733,35023,38578.0
5734,35023,40340.0
5735,35023,37121.0
5736,35023,37206.0
5737,35023,37207.0
5738,35023,37405.0
5739,35023,37406.0
5740,35023,37422.0
5741,35023,37581.0
5742,35023,37583.0
5743,35023,37590.0
5744,35023,37722.0
5745,35023,37724.0
5746,35023,37725.0
5747,35023,37846.0
5748,35023,37847.0
5749,35023,37848.0
5750,35023,37865.0
5751,35023,37988.0
5752,35023,38128.0
5753,35023,38129.0
5754,35023,38130.0
5755,35023,38131.0
5756,35023,38245.0
5757,35023,38355.0
5758,35023,38550.0
5759,35023,38576.0
5760,35023,38577.0
5761,35023,38740.0
5762,35023,38744.0
5763,35023,38873.0
5764,35023,38875.0
5765,35023,39024.0
5766,35023,39025.0
5767,35023,39026.0
5768,35023,39163.0
5769,35023,39164.0
5770,35023,39165.0
5771,35023,39166.0
5772,35023,39305.0
5773,35023,39309.0
5774,35023,39490.0
5775,35023,39491.0
5776,35023,39492.0
5777,35023,39493.0
5778,35023,39494.0
5779,35023,39498.0
5780,35023,39610.0
5781,35023,39727.0
5782,35023,39728.0
5783,35023,39730.0
5784,35023,39731.0
5785,35023,39732.0
5786,35023,39867.0
5787,35023,39956.0
5788,35023,40056.0
5789,35023,40596.0
5790,35023,40852.0
5791,35023,40854.0
5792,35023,40973.0
5793,35023,41152.0
5794,35023,41153.0
5795,35023,41156.0
5796,35104,39957.0
5797,35104,39496.0
5798,35104,39029.0
5799,35104,38571.0
5800,35104,40338.0
5801,35104,40965.0
5802,35104,39959.0
5803,35104,40964.0
5804,35104,41154.0
5805,35104,38578.0
5806,35104,40340.0
5807,35104,37026.0
5808,35104,37027.0
5809,35104,37121.0
5810,35104,37206.0
5811,35104,37207.0
5812,35104,37405.0
5813,35104,37406.0
5814,35104,37422.0
5815,35104,37581.0
5816,35104,37583.0
5817,35104,37590.0
5818,35104,37722.0
5819,35104,37724.0
5820,35104,37725.0
5821,35104,37846.0
5822,35104,37847.0
5823,35104,37848.0
5824,35104,37865.0
5825,35104,37988.0
5826,35104,38128.0
5827,35104,38129.0
5828,35104,38130.0
5829,35104,38131.0
5830,35104,38245.0
5831,35104,38355.0
5832,35104,38550.0
5833,35104,38576.0
5834,35104,38577.0
5835,35104,38740.0
5836,35104,38744.0
5837,35104,38873.0
5838,35104,38875.0
5839,35104,39024.0
5840,35104,39025.0
5841,35104,39026.0
5842,35104,39163.0
5843,35104,39164.0
5844,35104,39165.0
5845,35104,39166.0
5846,35104,39305.0
5847,35104,39309.0
5848,35104,39490.0
5849,35104,39491.0
5850,35104,39492.0
5851,35104,39493.0
5852,35104,39494.0
5853,35104,39498.0
5854,35104,39610.0
5855,35104,39727.0
5856,35104,39728.0
5857,35104,39730.0
5858,35104,39731.0
5859,35104,39732.0
5860,35104,39867.0
5861,35104,39956.0
5862,35104,40056.0
5863,35104,40596.0
5864,35104,40852.0
5865,35104,40854.0
5866,35104,40973.0
5867,35104,41152.0
5868,35104,41153.0
5869,35104,41156.0
5870,37122,45037.0
5871,37122,47292.0
5872,37122,45040.0
5873,37122,47270.0
5874,37122,46057.0
5875,37122,48530.0
5876,37122,46058.0
5877,37122,45346.0
5878,37122,48228.0
5879,37122,45038.0
5880,37122,46690.0
5881,37122,47912.0
5882,37122,48227.0
5883,37122,46983.0
5884,37122,48230.0
5885,37122,46529.0
5886,37122,49617.0
5887,37122,48110.0
5888,37122,47272.0
5889,37122,46054.0
5890,37122,48377.0
5891,37122,45684.0
5892,37122,46250.0
5893,37122,47564.0
5894,37122,46380.0
5895,37122,45683.0
5896,37122,47902.0
5897,37122,46053.0
5898,37122,45042.0
5899,37122,47147.0
5900,37122,48235.0
5901,37122,46062.0
5902,37122,45513.0
5903,37122,46379.0
5904,37122,44822.0
5905,37122,44823.0
5906,37122,45512.0
5907,37122,45514.0
5908,37122,45515.0
5909,37122,45518.0
5910,37122,46056.0
5911,37122,46251.0
5912,37122,46691.0
5913,37122,46814.0
5914,37122,46815.0
5915,37122,46982.0
5916,37122,47158.0
5917,37122,47271.0
5918,37122,47294.0
5919,37122,47440.0
5920,37122,47692.0
5921,37122,47693.0
5922,37122,48107.0
5923,37122,48118.0
5924,37122,48229.0
5925,37122,48664.0
5926,37122,49177.0
5927,37122,49183.0
5928,35130,60950.0
5929,35130,39957.0
5930,35130,62411.0
5931,35130,63085.0
5932,35130,66903.0
5933,35130,66905.0
5934,35130,61329.0
5935,35130,58140.0
5936,35130,66975.0
5937,35130,67004.0
5938,35130,45037.0
5939,35130,36689.0
5940,35130,55778.0
5941,35130,41402.0
5942,35130,42847.0
5943,35130,39496.0
5944,35130,63071.0
5945,35130,39029.0
5946,35130,48530.0
5947,35130,54204.0
5948,35130,36927.0
5949,35130,40338.0
5950,35130,45346.0
5951,35130,40965.0
5952,35130,36485.0
5953,35130,36486.0
5954,35130,36548.0
5955,35130,36550.0
5956,35130,36597.0
5957,35130,36670.0
5958,35130,36673.0
5959,35130,36775.0
5960,35130,36928.0
5961,35130,36929.0
5962,35130,36969.0
5963,35130,37026.0
5964,35130,37027.0
5965,35130,37121.0
5966,35130,37206.0
5967,35130,37207.0
5968,35130,37405.0
5969,35130,37406.0
5970,35130,37422.0
5971,35130,37581.0
5972,35130,37583.0
5973,35130,37590.0
5974,35130,37722.0
5975,35130,37724.0
5976,35130,37725.0
5977,35130,37846.0
5978,35130,37847.0
5979,35130,37848.0
5980,35130,37865.0
5981,35130,37988.0
5982,35130,38128.0
5983,35130,38129.0
5984,35130,38130.0
5985,35130,38131.0
5986,35130,38245.0
5987,35130,38355.0
5988,35130,38539.0
5989,35130,38550.0
5990,35130,38576.0
5991,35130,38577.0
5992,35130,38740.0
5993,35130,38744.0
5994,35130,38873.0
5995,35130,38875.0
5996,35130,39024.0
5997,35130,39025.0
5998,35130,39026.0
5999,35130,39163.0
6000,35130,39164.0
6001,35130,39165.0
6002,35130,39166.0
6003,35130,39305.0
6004,35130,39309.0
6005,35130,39490.0
6006,35130,39491.0
6007,35130,39492.0
6008,35130,39493.0
6009,35130,39494.0
6010,35130,39498.0
6011,35130,39610.0
6012,35130,39728.0
6013,35130,39730.0
6014,35130,39731.0
6015,35130,39732.0
6016,35130,39867.0
6017,35130,40852.0
6018,35130,41404.0
6019,35130,41405.0
6020,35130,52797.0
6021,35130,53863.0
6022,35130,56822.0
6023,35130,66085.0
6024,35130,66087.0
6025,35130,66553.0
6026,35130,66656.0
6027,35130,66686.0
6028,35130,66798.0
6029,35130,66799.0
6030,35130,66835.0
6031,35130,66873.0
6032,35130,66874.0
6033,35130,66898.0
6034,35130,66899.0
6035,35130,66934.0
6036,35130,67389.0
6037,35172,36689.0
6038,35172,41402.0
6039,35172,42847.0
6040,35172,47270.0
6041,35172,39029.0
6042,35172,36291.0
6043,35172,36183.0
6044,35172,36195.0
6045,35172,36381.0
6046,35172,36382.0
6047,35172,36409.0
6048,35172,36411.0
6049,35172,36485.0
6050,35172,36486.0
6051,35172,36548.0
6052,35172,36550.0
6053,35172,36597.0
6054,35172,36670.0
6055,35172,36673.0
6056,35172,36775.0
6057,35172,36928.0
6058,35172,36929.0
6059,35172,36969.0
6060,35172,37026.0
6061,35172,37027.0
6062,35172,37121.0
6063,35172,37207.0
6064,35172,37405.0
6065,35172,37406.0
6066,35172,37422.0
6067,35172,37581.0
6068,35172,37583.0
6069,35172,37590.0
6070,35172,37724.0
6071,35172,37725.0
6072,35172,37847.0
6073,35172,37988.0
6074,35172,38128.0
6075,35172,38129.0
6076,35172,38130.0
6077,35172,38539.0
6078,35172,38550.0
6079,35172,38576.0
6080,35172,38577.0
6081,35172,38740.0
6082,35172,39024.0
6083,35172,39026.0
6084,35172,39164.0
6085,35172,39166.0
6086,35172,39305.0
6087,35172,39309.0
6088,35172,39490.0
6089,35172,39491.0
6090,35172,39493.0
6091,35172,39498.0
6092,35172,39610.0
6093,35172,39727.0
6094,35172,39730.0
6095,35172,39732.0
6096,35172,39956.0
6097,35172,46056.0
6098,35172,46251.0
6099,35172,46691.0
6100,35172,46814.0
6101,35172,46815.0
6102,35172,46982.0
6103,35172,47158.0
6104,35172,47271.0
6105,35172,47294.0
6106,35172,47440.0
6107,35172,47692.0
6108,35172,47693.0
6109,35172,48107.0
6110,35172,48118.0
6111,35172,48229.0
6112,35172,48664.0
6113,35172,49177.0
6114,35172,49183.0
6115,35172,49330.0
6116,35172,49825.0
6117,35172,50200.0
6118,35172,52797.0
6119,35172,63347.0
6120,35172,64269.0
6121,35172,66085.0
6122,35172,66087.0
6123,35172,67269.0
6124,35172,67303.0
6125,36556,39452.0
6126,36556,40302.0
6127,36556,39482.0
6128,36556,39460.0
6129,36556,39480.0
6130,36556,39605.0
6131,36556,39830.0
6132,36556,39832.0
6133,36556,39847.0
6134,36556,39953.0
6135,36556,40042.0
6136,36556,40331.0
6137,36556,40343.0
6138,36556,40481.0
6139,36556,41273.0
6140,36556,46395.0
6141,36556,46553.0
6142,36556,46706.0
6143,36556,46708.0
6144,36556,46823.0
6145,36556,47152.0
6146,36556,47290.0
6147,36556,49052.0
6148,36556,49172.0
6149,36556,49335.0
6150,36556,53527.0
6151,36556,66082.0
6152,36556,66244.0
6153,36556,66320.0
6154,44819,50460.0
6155,44819,52678.0
6156,44819,57530.0
6157,44819,60620.0
6158,44819,52504.0
6159,44819,51101.0
6160,44819,50170.0
6161,44819,53561.0
6162,44819,50030.0
6163,44819,50813.0
6164,44819,50937.0
6165,44819,52097.0
6166,44819,64776.0
6167,44819,64778.0
6168,44819,66517.0
6169,35173,45037.0
6170,35173,41402.0
6171,35173,42847.0
6172,35173,45040.0
6173,35173,46057.0
6174,35173,42097.0
6175,35173,42101.0
6176,35173,45346.0
6177,35173,43206.0
6178,35173,42719.0
6179,35173,44352.0
6180,35173,41730.0
6181,35173,42098.0
6182,35173,45035.0
6183,35173,46054.0
6184,35173,45684.0
6185,35173,45683.0
6186,35173,44209.0
6187,35173,46053.0
6188,35173,45042.0
6189,35173,46062.0
6190,35173,44208.0
6191,35173,45513.0
6192,35173,41403.0
6193,35173,41404.0
6194,35173,41405.0
6195,35173,41406.0
6196,35173,42100.0
6197,35173,42104.0
6198,35173,42720.0
6199,35173,42849.0
6200,35173,43041.0
6201,35173,43778.0
6202,35173,43785.0
6203,35173,44045.0
6204,35173,44511.0
6205,35173,44822.0
6206,35173,44823.0
6207,35173,45512.0
6208,35173,45514.0
6209,35173,45515.0
6210,35173,45518.0
6211,35173,46056.0
6212,42115,58140.0
6213,42115,57710.0
6214,42115,55778.0
6215,42115,55776.0
6216,42115,57999.0
6217,42115,54204.0
6218,42115,53553.0
6219,42115,53860.0
6220,42115,55117.0
6221,42115,54976.0
6222,42115,54983.0
6223,42115,57345.0
6224,42115,57691.0
6225,42115,53554.0
6226,42115,53555.0
6227,42115,56812.0
6228,42115,54825.0
6229,42115,54187.0
6230,42115,57863.0
6231,42115,58004.0
6232,42115,53734.0
6233,42115,58000.0
6234,42115,55917.0
6235,42115,55119.0
6236,42115,54525.0
6237,42115,57692.0
6238,42115,53861.0
6239,42115,54679.0
6240,42115,53732.0
6241,42115,58001.0
6242,42115,54826.0
6243,42115,54526.0
6244,42115,53863.0
6245,42115,56822.0
6246,42115,57864.0
6247,42115,57865.0
6248,42115,58002.0
6249,42115,58005.0
6250,42115,58025.0
6251,35250,47292.0
6252,35250,47270.0
6253,35250,48530.0
6254,35250,47909.0
6255,35250,49331.0
6256,35250,48228.0
6257,35250,49045.0
6258,35250,49618.0
6259,35250,46690.0
6260,35250,49826.0
6261,35250,47912.0
6262,35250,48227.0
6263,35250,46983.0
6264,35250,48230.0
6265,35250,46529.0
6266,35250,49617.0
6267,35250,48110.0
6268,35250,50762.0
6269,35250,47272.0
6270,35250,48377.0
6271,35250,47564.0
6272,35250,49830.0
6273,35250,47902.0
6274,35250,47147.0
6275,35250,48235.0
6276,35250,49824.0
6277,35250,49329.0
6278,35250,50600.0
6279,35250,49619.0
6280,35250,49827.0
6281,35250,50599.0
6282,35250,46691.0
6283,35250,46814.0
6284,35250,46815.0
6285,35250,46982.0
6286,35250,47158.0
6287,35250,47271.0
6288,35250,47294.0
6289,35250,47440.0
6290,35250,47692.0
6291,35250,47693.0
6292,35250,48107.0
6293,35250,48118.0
6294,35250,48229.0
6295,35250,48664.0
6296,35250,49177.0
6297,35250,49183.0
6298,35250,49330.0
6299,35250,49825.0
6300,35250,50200.0
6301,37305,45037.0
6302,37305,42847.0
6303,37305,45040.0
6304,37305,46057.0
6305,37305,43040.0
6306,37305,44041.0
6307,37305,45346.0
6308,37305,43206.0
6309,37305,42719.0
6310,37305,44352.0
6311,37305,46690.0
6312,37305,44040.0
6313,37305,46983.0
6314,37305,46529.0
6315,37305,45035.0
6316,37305,46054.0
6317,37305,45684.0
6318,37305,46250.0
6319,37305,46380.0
6320,37305,45683.0
6321,37305,44209.0
6322,37305,46053.0
6323,37305,45042.0
6324,37305,46062.0
6325,37305,44208.0
6326,37305,45513.0
6327,37305,46379.0
6328,37305,42720.0
6329,37305,42849.0
6330,37305,43041.0
6331,37305,43778.0
6332,37305,43785.0
6333,37305,44045.0
6334,37305,44511.0
6335,37305,44822.0
6336,37305,44823.0
6337,37305,45512.0
6338,37305,45514.0
6339,37305,45515.0
6340,37305,45518.0
6341,37305,46056.0
6342,37305,46251.0
6343,37305,46691.0
6344,37305,46814.0
6345,37305,46815.0
6346,37305,46982.0
6347,35267,45037.0
6348,35267,41402.0
6349,35267,42847.0
6350,35267,45040.0
6351,35267,42097.0
6352,35267,42101.0
6353,35267,45346.0
6354,35267,40965.0
6355,35267,42719.0
6356,35267,40964.0
6357,35267,41730.0
6358,35267,41154.0
6359,35267,42098.0
6360,35267,45035.0
6361,35267,44209.0
6362,35267,45042.0
6363,35267,44208.0
6364,35267,40852.0
6365,35267,40854.0
6366,35267,40973.0
6367,35267,41152.0
6368,35267,41153.0
6369,35267,41156.0
6370,35267,41403.0
6371,35267,41404.0
6372,35267,41405.0
6373,35267,41406.0
6374,35267,42100.0
6375,35267,42104.0
6376,35267,42720.0
6377,35267,42849.0
6378,35267,43041.0
6379,35267,43778.0
6380,35267,43785.0
6381,35267,44045.0
6382,35267,44511.0
6383,35267,44822.0
6384,35267,44823.0
6385,35268,60950.0
6386,35268,39957.0
6387,35268,62411.0
6388,35268,63085.0
6389,35268,66903.0
6390,35268,66905.0
6391,35268,61329.0
6392,35268,58140.0
6393,35268,59452.0
6394,35268,66975.0
6395,35268,67004.0
6396,35268,45037.0
6397,35268,47292.0
6398,35268,55778.0
6399,35268,41402.0
6400,35268,42847.0
6401,35268,39496.0
6402,35268,63071.0
6403,35268,39029.0
6404,35268,48530.0
6405,35268,38571.0
6406,35268,40338.0
6407,35268,45346.0
6408,35268,40965.0
6409,35268,39959.0
6410,35268,40964.0
6411,35268,57345.0
6412,35268,57691.0
6413,35268,41730.0
6414,35268,38578.0
6415,35268,40340.0
6416,35268,37026.0
6417,35268,37027.0
6418,35268,37121.0
6419,35268,37206.0
6420,35268,37207.0
6421,35268,37405.0
6422,35268,37406.0
6423,35268,37422.0
6424,35268,37581.0
6425,35268,37583.0
6426,35268,37590.0
6427,35268,37722.0
6428,35268,37724.0
6429,35268,37725.0
6430,35268,37846.0
6431,35268,37847.0
6432,35268,37848.0
6433,35268,37865.0
6434,35268,37988.0
6435,35268,38128.0
6436,35268,38129.0
6437,35268,38130.0
6438,35268,38131.0
6439,35268,38245.0
6440,35268,38355.0
6441,35268,38550.0
6442,35268,38576.0
6443,35268,38577.0
6444,35268,38740.0
6445,35268,38744.0
6446,35268,38873.0
6447,35268,38875.0
6448,35268,39024.0
6449,35268,39025.0
6450,35268,39026.0
6451,35268,39163.0
6452,35268,39164.0
6453,35268,39165.0
6454,35268,39166.0
6455,35268,39305.0
6456,35268,39309.0
6457,35268,39490.0
6458,35268,39492.0
6459,35268,39493.0
6460,35268,39494.0
6461,35268,39498.0
6462,35268,39610.0
6463,35268,39727.0
6464,35268,39728.0
6465,35268,39730.0
6466,35268,39731.0
6467,35268,39732.0
6468,35268,39867.0
6469,35268,39956.0
6470,35268,40056.0
6471,35268,40596.0
6472,35268,40852.0
6473,35268,40854.0
6474,35268,40973.0
6475,35268,41405.0
6476,35268,52797.0
6477,35268,56822.0
6478,35268,57864.0
6479,35268,57865.0
6480,35268,58002.0
6481,35268,58005.0
6482,35268,58025.0
6483,35268,58908.0
6484,35268,59901.0
6485,35268,60393.0
6486,35268,60817.0
6487,35268,66085.0
6488,35268,66087.0
6489,35268,66553.0
6490,35268,66656.0
6491,35268,66686.0
6492,35268,66798.0
6493,35268,66799.0
6494,35268,66835.0
6495,35268,66873.0
6496,35268,66874.0
6497,35268,66898.0
6498,35268,66899.0
6499,35268,66934.0
6500,35268,67389.0
6501,38712,45037.0
6502,38712,47292.0
6503,38712,45040.0
6504,38712,47270.0
6505,38712,46057.0
6506,38712,48530.0
6507,38712,46058.0
6508,38712,49331.0
6509,38712,45346.0
6510,38712,48228.0
6511,38712,45038.0
6512,38712,46690.0
6513,38712,47912.0
6514,38712,48227.0
6515,38712,46983.0
6516,38712,48230.0
6517,38712,46529.0
6518,38712,49617.0
6519,38712,48110.0
6520,38712,47272.0
6521,38712,46054.0
6522,38712,48377.0
6523,38712,45684.0
6524,38712,46250.0
6525,38712,47564.0
6526,38712,46380.0
6527,38712,45683.0
6528,38712,47902.0
6529,38712,46053.0
6530,38712,45042.0
6531,38712,47147.0
6532,38712,48235.0
6533,38712,46062.0
6534,38712,45513.0
6535,38712,46379.0
6536,38712,49329.0
6537,38712,44822.0
6538,38712,44823.0
6539,38712,45512.0
6540,38712,45514.0
6541,38712,45515.0
6542,38712,45518.0
6543,38712,46056.0
6544,38712,46251.0
6545,38712,46691.0
6546,38712,46814.0
6547,38712,46815.0
6548,38712,46982.0
6549,38712,47158.0
6550,38712,47271.0
6551,38712,47294.0
6552,38712,47440.0
6553,38712,47692.0
6554,38712,47693.0
6555,38712,48107.0
6556,38712,48118.0
6557,38712,48229.0
6558,38712,48664.0
6559,38712,49177.0
6560,38712,49183.0
6561,38712,49330.0
6562,35293,37407.0
6563,35293,42691.0
6564,35293,40721.0
6565,35859,60950.0
6566,35859,39957.0
6567,35859,62411.0
6568,35859,63085.0
6569,35859,66903.0
6570,35859,66905.0
6571,35859,61329.0
6572,35859,58140.0
6573,35859,59452.0
6574,35859,66975.0
6575,35859,67004.0
6576,35859,45037.0
6577,35859,47292.0
6578,35859,55778.0
6579,35859,41402.0
6580,35859,42847.0
6581,35859,60951.0
6582,35859,67125.0
6583,35859,39496.0
6584,35859,67231.0
6585,35859,47270.0
6586,35859,63071.0
6587,35859,46057.0
6588,35859,48530.0
6589,35859,54204.0
6590,35859,40336.0
6591,35859,40338.0
6592,35859,40965.0
6593,35859,39959.0
6594,35859,60826.0
6595,35859,40964.0
6596,35859,57345.0
6597,35859,61312.0
6598,35859,57691.0
6599,35859,41730.0
6600,35859,41154.0
6601,35859,40339.0
6602,35859,40340.0
6603,35859,48227.0
6604,35859,46983.0
6605,35859,48230.0
6606,35859,54825.0
6607,35859,54187.0
6608,35859,58477.0
6609,35859,46529.0
6610,35859,49617.0
6611,35859,60385.0
6612,35859,59451.0
6613,35859,59589.0
6614,35859,45035.0
6615,35859,60032.0
6616,35859,47272.0
6617,35859,60033.0
6618,35859,46054.0
6619,35859,60034.0
6620,35859,48377.0
6621,35859,45684.0
6622,35859,58000.0
6623,35859,67012.0
6624,35859,58478.0
6625,35859,46250.0
6626,35859,46380.0
6627,35859,45683.0
6628,35859,52115.0
6629,35859,51471.0
6630,35859,47902.0
6631,35859,44209.0
6632,35859,46053.0
6633,35859,45042.0
6634,35859,48235.0
6635,35859,46062.0
6636,35859,39491.0
6637,35859,39492.0
6638,35859,39493.0
6639,35859,39494.0
6640,35859,39498.0
6641,35859,39610.0
6642,35859,39727.0
6643,35859,39728.0
6644,35859,39730.0
6645,35859,39731.0
6646,35859,39732.0
6647,35859,39867.0
6648,35859,39956.0
6649,35859,40056.0
6650,35859,40596.0
6651,35859,40852.0
6652,35859,40854.0
6653,35859,40973.0
6654,35859,41152.0
6655,35859,41153.0
6656,35859,41156.0
6657,35859,41403.0
6658,35859,41404.0
6659,35859,41405.0
6660,35859,41406.0
6661,35859,42100.0
6662,35859,42104.0
6663,35859,42720.0
6664,35859,42849.0
6665,35859,43041.0
6666,35859,43778.0
6667,35859,43785.0
6668,35859,53863.0
6669,35859,56822.0
6670,35859,57864.0
6671,35859,57865.0
6672,35859,58002.0
6673,35859,58005.0
6674,35859,58025.0
6675,35859,58908.0
6676,35859,59901.0
6677,35859,60393.0
6678,35859,60817.0
6679,35859,60954.0
6680,35859,60961.0
6681,35859,61313.0
6682,35859,61460.0
6683,35859,61766.0
6684,35859,61770.0
6685,35859,62045.0
6686,35859,62147.0
6687,35859,62284.0
6688,35859,62429.0
6689,35859,66553.0
6690,35859,66656.0
6691,35859,66686.0
6692,35859,66798.0
6693,35859,66799.0
6694,35859,66835.0
6695,35859,66873.0
6696,35859,66874.0
6697,35859,66898.0
6698,35859,66899.0
6699,35859,66934.0
6700,35859,67269.0
6701,35859,67303.0
6702,35859,67389.0
6703,54205,61165.0
6704,54205,64557.0
6705,54205,63631.0
6706,54205,60939.0
6707,54205,61155.0
6708,35309,60950.0
6709,35309,39957.0
6710,35309,62411.0
6711,35309,63085.0
6712,35309,66903.0
6713,35309,66905.0
6714,35309,61329.0
6715,35309,58140.0
6716,35309,59452.0
6717,35309,66975.0
6718,35309,67004.0
